university_name,category,business_name,review_count,stars,longitude,latitude,url,image_url
University of Michigan - Ann Arbor,American,Earl of Sandwich,2,4,-83.740764,42.278723,http://www.yelp.com/biz/earl-of-sandwich-ann-arbor,http://s3-media3.px.yelpcdn.com/bphoto/VNaD3r79SU6MvYfpAb1SVg/ms.jpg
University of Michigan - Ann Arbor,American,Gandy Dancer Restaurant,58,3.5,-83.7424595,42.2873003,http://www.yelp.com/biz/gandy-dancer-restaurant-ann-arbor,http://s3-media1.px.yelpcdn.com/bphoto/easZXzJp65e9njk0U9P6jg/ms.jpg
University of Michigan - Ann Arbor,American,Kosmopolitan Deli,2,2,-83.74590302,42.28409958,http://www.yelp.com/biz/kosmopolitan-deli-ann-arbor,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of Michigan - Ann Arbor,Asian,Sadako Japanese Restaurant,66,3.5,-83.73259735,42.27510071,http://www.yelp.com/biz/sadako-japanese-restaurant-ann-arbor,http://s3-media2.px.yelpcdn.com/bphoto/pDf0OoEDHASa0ErMiqx8rg/ms.jpg
University of Michigan - Ann Arbor,Asian,Ayaka,23,3.5,-83.7345335,42.2750246,http://www.yelp.com/biz/ayaka-ann-arbor,http://s3-media1.px.yelpcdn.com/bphoto/h2jCNh08G3MvKeyiXmh-MQ/ms.jpg
University of Michigan - Ann Arbor,Asian,Yamato,48,4,-83.745812,42.284388,http://www.yelp.com/biz/yamato-ann-arbor,http://s3-media1.px.yelpcdn.com/bphoto/rE21HwpjVeHW053eC8R0pQ/ms.jpg
University of Michigan - Ann Arbor,Asian,Totoro,58,3.5,-83.74079704,42.27965845,http://www.yelp.com/biz/totoro-ann-arbor,http://s3-media3.px.yelpcdn.com/bphoto/aDsyZikKF2oYGKnOiUDAyA/ms.jpg
University of Michigan - Ann Arbor,Asian,Sushi.Come,49,2.5,-83.74060059,42.27859879,http://www.yelp.com/biz/sushi-come-ann-arbor-2,http://s3-media3.px.yelpcdn.com/bphoto/a-6ZJQ7ugxMlYl-bEsBIuA/ms.jpg
University of Michigan - Ann Arbor,Asian,Miki Campus,8,3,-83.7336938,42.2750164,http://www.yelp.com/biz/miki-campus-ann-arbor,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of Michigan - Ann Arbor,Asian,Asian Legend,38,3.5,-83.742981,42.277808,http://www.yelp.com/biz/asian-legend-ann-arbor,http://s3-media2.px.yelpcdn.com/bphoto/6RQoRHNcBZS2E_cGNWSl8w/ms.jpg
University of Michigan - Ann Arbor,Asian,No Thai,58,3,-83.73269653,42.27510071,http://www.yelp.com/biz/no-thai-ann-arbor,http://s3-media2.px.yelpcdn.com/bphoto/ASigx4K3yX8nD5o4g2k14g/ms.jpg
University of Michigan - Ann Arbor,Asian,Saigon Garden,25,3.5,-83.73429871,42.27500153,http://www.yelp.com/biz/saigon-garden-ann-arbor,http://s3-media2.px.yelpcdn.com/bphoto/GJFGkd0ReVQ3iN9OyescgA/ms.jpg
University of North Carolina - Chapel Hill,American,Elaine's On Franklin,48,4,-79.06289673,35.91049957,http://www.yelp.com/biz/elaines-on-franklin-chapel-hill,http://s3-media4.px.yelpcdn.com/bphoto/2PGdBpktdtCwToRzB8S_-g/ms.jpg
University of North Carolina - Chapel Hill,American,Southern Rail,42,3,-79.070119,35.910583,http://www.yelp.com/biz/southern-rail-carrboro,http://s3-media2.px.yelpcdn.com/bphoto/m-bEhZKBos1VZabVTg5CKg/ms.jpg
University of North Carolina - Chapel Hill,American,Cypress on the Hill,23,4,-79.060221,35.911747,http://www.yelp.com/biz/cypress-on-the-hill-chapel-hill,http://s3-media2.px.yelpcdn.com/bphoto/dX7RfXqBDRtx3fY3_vcSFw/ms.jpg
University of North Carolina - Chapel Hill,American,Carolina Crossroads,21,4,-79.05480194,35.90940094,http://www.yelp.com/biz/carolina-crossroads-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/vdNbzWvIVt6LEl_KJJtVHQ/ms.jpg
University of North Carolina - Chapel Hill,American,Sandwhich,78,4,-79.061142,35.9110338,http://www.yelp.com/biz/sandwhich-chapel-hill,http://s3-media4.px.yelpcdn.com/bphoto/wHTiE76TqpBfem2mLKbmDQ/ms.jpg
University of North Carolina - Chapel Hill,American,R&R Grill,26,4,-79.0546572,35.9136011,http://www.yelp.com/biz/r-and-r-grill-chapel-hill,http://s3-media2.px.yelpcdn.com/bphoto/kBOcIYDlIfe_fV-dMuXJSQ/ms.jpg
University of North Carolina - Chapel Hill,American,Skylight Exchange,5,4.5,-79.06279755,35.91149902,http://www.yelp.com/biz/skylight-exchange-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/CLdEer7S7Ql6cKn1mHc0qg/ms.jpg
University of North Carolina - Chapel Hill,Asian,Noodles & Company,16,3.5,-79.0594893,35.9119875,http://www.yelp.com/biz/noodles-and-company-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/ZxJufwBAGJZLyq9PTmwICw/ms.jpg
University of North Carolina - Chapel Hill,American,Milltown,92,4,-79.068865,35.9107009,http://www.yelp.com/biz/milltown-carrboro,http://s3-media3.px.yelpcdn.com/bphoto/tMFlZANk3lGoqOhQI80IrA/ms.jpg
University of North Carolina - Chapel Hill,American,Linda's Bar and Grill,32,4,-79.05280304,35.91450119,http://www.yelp.com/biz/lindas-bar-and-grill-chapel-hill,http://s3-media4.px.yelpcdn.com/bphoto/KMEFP2uUvY9Tux57tpcrwg/ms.jpg
University of North Carolina - Chapel Hill,American,Recovery Room,2,2.5,-79.052754,35.91445,http://www.yelp.com/biz/recovery-room-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/WdkJvjPRMn21gVuE73jlvg/ms.jpg
University of North Carolina - Chapel Hill,American,Spanky's Restaurant,32,3,-79.05560303,35.91339874,http://www.yelp.com/biz/spankys-restaurant-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/A1k3Di-oLtNj5s6G9d3UzA/ms.jpg
University of North Carolina - Chapel Hill,Asian,Lantern,95,4.5,-79.06240082,35.91040039,http://www.yelp.com/biz/lantern-chapel-hill,http://s3-media2.px.yelpcdn.com/bphoto/pikEuHBdvyHdvmgdz8NCdA/ms.jpg
University of North Carolina - Chapel Hill,European,La Residence,20,3,-79.059034,35.913017,http://www.yelp.com/biz/la-residence-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/ZRMEgN3vWzYJwYckLFtNqQ/ms.jpg
University of North Carolina - Chapel Hill,American,Goldies Grille,7,2.5,-79.0546572,35.9136011,http://www.yelp.com/biz/goldies-grille-chapel-hill,http://s3-media2.px.yelpcdn.com/bphoto/rXsShTgYCkJOCL7zA4q3bg/ms.jpg
University of North Carolina - Chapel Hill,American,Four Corners,18,3.5,-79.053363,35.914175,http://www.yelp.com/biz/four-corners-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/iW351D_uOFpt2sk25V2Ogg/ms.jpg
University of North Carolina - Chapel Hill,American,Ham's,18,2.5,-79.0605282,35.9115685,http://www.yelp.com/biz/hams-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/yiXR_rkPCr2RBOdWGlTLQA/ms.jpg
University of North Carolina - Chapel Hill,Mediterranean,411 West,74,3.5,-79.06072998,35.91122818,http://www.yelp.com/biz/411-west-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/saSbWU4m-T48seALayN2yA/ms.jpg
University of North Carolina - Chapel Hill,Uncategorized,Breadmen's,24,3,-79.0603,35.912521,http://www.yelp.com/biz/breadmens-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/cuYuZV5VEILNLgPOV5Ksow/ms.jpg
University of North Carolina - Chapel Hill,Uncategorized,Ye Olde Waffle Shoppe,45,4,-79.05438232,35.91369247,http://www.yelp.com/biz/ye-olde-waffle-shoppe-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/ISvtAXkbCWBLqc6g7G4Cgw/ms.jpg
University of North Carolina - Chapel Hill,Uncategorized,Windows at the Franklin Hotel,2,4,-79.060083,35.911527,http://www.yelp.com/biz/windows-at-the-franklin-hotel-chapel-hill,http://s3-media4.px.yelpcdn.com/bphoto/sRUHYHYZs08Fucoz7vqQQg/ms.jpg
University of North Carolina - Chapel Hill,American,Crook's Corner,63,3.5,-79.06500244,35.90980148,http://www.yelp.com/biz/crooks-corner-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/ldwGkd9tAzD4RtCioVOjtQ/ms.jpg
University of North Carolina - Chapel Hill,Asian,35 Chinese Restaurant,40,3.5,-79.05809784,35.91230011,http://www.yelp.com/biz/35-chinese-restaurant-chapel-hill,http://s3-media4.px.yelpcdn.com/bphoto/Xn3QGIPZhXM6B4aDD81Grw/ms.jpg
University of North Carolina - Chapel Hill,American,PT's Olde Fashioned Grille,17,4,-79.052929,35.914474,http://www.yelp.com/biz/pts-olde-fashioned-grille-chapel-hill,http://s3-media2.px.yelpcdn.com/bphoto/n9KIG_Y7q5fuAQBEC6eBGw/ms.jpg
University of North Carolina - Chapel Hill,American,Buns,92,4,-79.0558505,35.9132585,http://www.yelp.com/biz/buns-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/vEeLuDc3BWVGU_T5Jk49-g/ms.jpg
University of North Carolina - Chapel Hill,American,Artichoke Basil,17,3.5,-79.054093,35.914142,http://www.yelp.com/biz/artichoke-basil-chapel-hill,http://s3-media4.px.yelpcdn.com/bphoto/U2vUe7tfp-YmvLtcKKTtxQ/ms.jpg
University of North Carolina - Chapel Hill,American,Sutton's Drug Store,33,4,-79.05400085,35.91400146,http://www.yelp.com/biz/suttons-drug-store-chapel-hill,http://s3-media2.px.yelpcdn.com/bphoto/8mbSKHf4hXrquSTb5dMumA/ms.jpg
University of North Carolina - Chapel Hill,American,Crawdaddy's,5,3.5,-79.0689329,35.9107324,http://www.yelp.com/biz/crawdaddys-carrboro,http://s3-media2.px.yelpcdn.com/bphoto/tBasGSQozzfeXven9wxUAg/ms.jpg
University of North Carolina - Chapel Hill,American,Ba Da Wings,9,3,-79.0689329,35.9107324,http://www.yelp.com/biz/ba-da-wings-carrboro,http://s3-media3.px.yelpcdn.com/bphoto/LW7PA6q_hhnifdvGxrWByg/ms.jpg
University of North Carolina - Chapel Hill,American,Wings Over Chapel Hill,6,4,-79.0687717,35.9107101,http://www.yelp.com/biz/wings-over-chapel-hill-carrboro,http://s3-media1.px.yelpcdn.com/bphoto/x-mWZ4AAwqiHc-cre7e7DQ/ms.jpg
University of North Carolina - Chapel Hill,American,Ba-Da Wings,7,4,-79.0558445,35.9131996,http://www.yelp.com/biz/ba-da-wings-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/F_hD9pmQeZy_RwcZWNcWGw/ms.jpg
University of North Carolina - Chapel Hill,Asian,Oriental Garden Gourmet Restaurant,3,2.5,-79.0644989,35.91120148,http://www.yelp.com/biz/oriental-garden-gourmet-restaurant-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/jP_bAWeukR5bLU8dTx3U3g/ms.jpg
University of North Carolina - Chapel Hill,Asian,Gourmet Kingdom,46,4,-79.069016,35.910721,http://www.yelp.com/biz/gourmet-kingdom-carrboro,http://s3-media3.px.yelpcdn.com/bphoto/KqwW9dMHNWR982dAvyvO8w/ms.jpg
University of North Carolina - Chapel Hill,Asian,Asia Cafe,13,2.5,-79.05509949,35.91320038,http://www.yelp.com/biz/asia-cafe-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/IyNfrbRHHueNU2lulDkgSQ/ms.jpg
University of North Carolina - Chapel Hill,European,Crepes Veronique,4,4,-79.062915,35.910382,http://www.yelp.com/biz/crepes-veronique-chapel-hill-2,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of North Carolina - Chapel Hill,American,McAlister's Deli,14,3,-79.052753,35.914385,http://www.yelp.com/biz/mcalisters-deli-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/n-8vuZf7-9QsfzD7TydxLg/ms.jpg
University of North Carolina - Chapel Hill,American,Foster's Market,40,3.5,-79.054562,35.923808,http://www.yelp.com/biz/fosters-market-chapel-hill-2,http://s3-media2.px.yelpcdn.com/bphoto/NwvfLx2hljGEFSjxYfYsaQ/ms.jpg
University of North Carolina - Chapel Hill,American,The Lodge Bar & Grill,3,2.5,-79.053197,35.915039,http://www.yelp.com/biz/the-lodge-bar-and-grill-chapel-hill,http://s3-media4.px.yelpcdn.com/bphoto/mD7XsK8lm2O6xoUFFVByuw/ms.jpg
University of North Carolina - Chapel Hill,American,B-Ski's,16,3.5,-79.054327,35.91378,http://www.yelp.com/biz/b-skis-chapel-hill,http://s3-media2.px.yelpcdn.com/bphoto/6PiO6s4gHNSXGz228tPFHw/ms.jpg
University of North Carolina - Chapel Hill,Asian,Sakura Xpress,21,4,-79.0569403,35.915224,http://www.yelp.com/biz/sakura-xpress-chapel-hill,http://s3-media4.px.yelpcdn.com/bphoto/Io9GTbBVw9VZVj1ON3udpw/ms.jpg
University of North Carolina - Chapel Hill,Middle Eastern,The Pita Pit,5,3,-79.055167,35.913403,http://www.yelp.com/biz/the-pita-pit-chapel-hill,http://s3-media4.px.yelpcdn.com/bphoto/wz33EzzceLw6BhIiZqqoRQ/ms.jpg
University of North Carolina - Chapel Hill,Uncategorized,Joe's Joint,10,3,-79.054036,35.913892,http://www.yelp.com/biz/joes-joint-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/u09t2Jvyote0qjgCmj9G4Q/ms.jpg
University of North Carolina - Chapel Hill,Uncategorized,McDonald's,4,4,-79.0621303,35.9106481,http://www.yelp.com/biz/mcdonalds-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/w-DOeZha6bgcH8XPKYu4Yw/ms.jpg
University of North Carolina - Chapel Hill,American,Subway,2,2.5,-79.05460358,35.91339874,http://www.yelp.com/biz/subway-chapel-hill-8,http://s3-media4.px.yelpcdn.com/bphoto/n8GaV07oZvmwNQI7ix-0mw/ms.jpg
University of North Carolina - Chapel Hill,Asian,Inihaw,4,4,-79.054232,35.9137655,http://www.yelp.com/biz/inihaw-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/Dudsj-7Grs6EXwzbP-aqFA/ms.jpg
University of North Carolina - Chapel Hill,American,Carolina Brewery,59,3.5,-79.0632283,35.910284,http://www.yelp.com/biz/carolina-brewery-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/pwkxfXaSuJycTETSgZVBMw/ms.jpg
University of North Carolina - Chapel Hill,American,Top of the Hill Restaurant & Brewery,110,3.5,-79.0557299,35.91313,http://www.yelp.com/biz/top-of-the-hill-restaurant-and-brewery-chapel-hill,http://s3-media2.px.yelpcdn.com/bphoto/HMo5uv7_8SQVaomT3wZALg/ms.jpg
University of North Carolina - Chapel Hill,American,Merritt's Store & Grill,17,4.5,-79.05819702,35.89670181,http://www.yelp.com/biz/merritts-store-and-grill-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/vUG3HjDxYxWe3ize5CNKWA/ms.jpg
University of North Carolina - Chapel Hill,American,Will and Pop's,10,4,-79.0558445,35.9131996,http://www.yelp.com/biz/will-and-pops-carrboro-saxapahaw-chapel-hill-durham,http://s3-media1.px.yelpcdn.com/bphoto/hfexzj7UUcnjcq5c9lN8AA/ms.jpg
University of North Carolina - Chapel Hill,American,Jack Sprat Cafe,30,3.5,-79.054036,35.913892,http://www.yelp.com/biz/jack-sprat-cafe-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/MP8NG5-6HmgQNckusjsM6A/ms.jpg
University of North Carolina - Chapel Hill,American,Jessee's Coffee and Bar,31,4.5,-79.066844,35.910803,http://www.yelp.com/biz/jessees-coffee-and-bar-carrboro,http://s3-media1.px.yelpcdn.com/bphoto/L4kItzgDt30pBkgTNu73hg/ms.jpg
University of North Carolina - Chapel Hill,American,Jaluka Natural Bistro,4,3.5,-79.0558445,35.9131996,http://www.yelp.com/biz/jaluka-natural-bistro-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/WTvJqxmPtiERjAHBRkCx3w/ms.jpg
University of North Carolina - Chapel Hill,European,Bonne Soiree,16,4.5,-79.062233,35.910443,http://www.yelp.com/biz/bonne-soiree-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/vc47LDcci1-cJyfJ-uqorA/ms.jpg
University of North Carolina - Chapel Hill,Mediterranean,Mediterranean Deli & Catering,122,4.5,-79.06220245,35.91070175,http://www.yelp.com/biz/mediterranean-deli-and-catering-chapel-hill,http://s3-media2.px.yelpcdn.com/bphoto/Lsx7_LZLWoUhpaIpisvT2Q/ms.jpg
University of North Carolina - Chapel Hill,Middle Eastern,India Palace,21,3.5,-79.06410217,35.91009903,http://www.yelp.com/biz/india-palace-chapel-hill,http://s3-media4.px.yelpcdn.com/bphoto/5IeEjfI6gX7PgGQVRFeebQ/ms.jpg
University of North Carolina - Chapel Hill,Middle Eastern,Mint,70,4,-79.06327,35.910232,http://www.yelp.com/biz/mint-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/Htxyfuc6pANshuUoiqpSjw/ms.jpg
University of North Carolina - Chapel Hill,Middle Eastern,Vimala's Curryblossom Cafe,54,4.5,-79.062915,35.910382,http://www.yelp.com/biz/vimalas-curryblossom-cafe-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/uCAAgAaaamfa8QFqGqAKlw/ms.jpg
University of North Carolina - Chapel Hill,Mediterranean,Italian Pizzeria III,34,4,-79.06410217,35.91009903,http://www.yelp.com/biz/italian-pizzeria-iii-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/s3_wAT8s_0Q5PwyrY_x39g/ms.jpg
University of North Carolina - Chapel Hill,Mediterranean,Franklin Street Pizza & Pasta,17,3.5,-79.058261,35.912209,http://www.yelp.com/biz/franklin-street-pizza-and-pasta-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/WtNTcHpIdsHLYtuTUG25Dw/ms.jpg
University of North Carolina - Chapel Hill,Mediterranean,Trilussa La Trattoria,13,3,-79.0606283,35.9112292,http://www.yelp.com/biz/trilussa-la-trattoria-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/AV8zZdbhlsSkRVBuTZyWhQ/ms.jpg
University of North Carolina - Chapel Hill,Mediterranean,Vespa Ristorante,21,3.5,-79.05989838,35.91159821,http://www.yelp.com/biz/vespa-ristorante-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/9p2R_pWPclRsi-4m0dygYQ/ms.jpg
University of North Carolina - Chapel Hill,Mexican,Captain Poncho's Taco Truck,10,4.5,-79.0650551,35.9096133,http://www.yelp.com/biz/captain-ponchos-taco-truck-chapel-hill,http://s3-media4.px.yelpcdn.com/bphoto/RtY7g59anYaPW83gPH1uOA/ms.jpg
University of North Carolina - Chapel Hill,Mexican,Los Potrillos,14,3,-79.05840302,35.91339874,http://www.yelp.com/biz/los-potrillos-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/NHWKCKH0Y9XBYx28kZ4FmA/ms.jpg
University of North Carolina - Chapel Hill,Mexican,Qdoba,8,3.5,-79.055801,35.913149,http://www.yelp.com/biz/qdoba-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/1V3btDZ3rD7Bq_AlrZtwOQ/ms.jpg
University of North Carolina - Chapel Hill,Mexican,Chipotle,20,3.5,-79.05958,35.91173,http://www.yelp.com/biz/chipotle-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/nDPZX5i8yNhNBaRWAdsxBA/ms.jpg
University of North Carolina - Chapel Hill,Mexican,Carrburritos,94,4,-79.06648993,35.91076842,http://www.yelp.com/biz/carrburritos-carrboro,http://s3-media1.px.yelpcdn.com/bphoto/Xstksl8yLPT54qb_DKbObQ/ms.jpg
University of North Carolina - Chapel Hill,Mexican,Bandido's Mexican Cafe,22,4,-79.05400085,35.91400146,http://www.yelp.com/biz/bandidos-mexican-cafe-chapel-hill,http://s3-media4.px.yelpcdn.com/bphoto/jNwPZTjieiTVyaeS8vxW9w/ms.jpg
University of North Carolina - Chapel Hill,Mexican,Cosmic Cantina,43,3.5,-79.05470276,35.91350174,http://www.yelp.com/biz/cosmic-cantina-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/YlPQnh7Qt_9uSjWBVbaRwA/ms.jpg
University of North Carolina - Chapel Hill,American,Carolina Coffee Shop,22,3.5,-79.0542984,35.91360092,http://www.yelp.com/biz/carolina-coffee-shop-chapel-hill,http://s3-media2.px.yelpcdn.com/bphoto/rUfzhBIQCmbO2tU2TxTO6g/ms.jpg
University of North Carolina - Chapel Hill,European,Kildare's Pub,26,3.5,-79.0576226,35.9124429,http://www.yelp.com/biz/kildares-pub-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/V7fP7Y6ot2O15jbZV3JhUQ/ms.jpg
University of North Carolina - Chapel Hill,American,Domino's Pizza,3,2.5,-79.0664978,35.91030121,http://www.yelp.com/biz/dominos-pizza-carrboro,http://s3-media3.px.yelpcdn.com/bphoto/e6_JgnIr8iNYtM_hLFirdA/ms.jpg
University of North Carolina - Chapel Hill,American,Amante Gourmet Pizza,16,4,-79.06900024,35.91059875,http://www.yelp.com/biz/amante-gourmet-pizza-carrboro,http://s3-media4.px.yelpcdn.com/bphoto/0sjFypu_Cd70yuwdHHXEJA/ms.jpg
University of North Carolina - Chapel Hill,American,Gumby's Pizza,15,3,-79.0597795,35.9117795,http://www.yelp.com/biz/gumbys-pizza-chapel-hill,http://s3-media2.px.yelpcdn.com/bphoto/E5ltjwd1IlUwbY75xRcspA/ms.jpg
University of North Carolina - Chapel Hill,American,Camos Brothers Pizza,6,2.5,-79.062915,35.910382,http://www.yelp.com/biz/camos-brothers-pizza-chapel-hill,http://s3-media4.px.yelpcdn.com/bphoto/c8aQ93ESOjHz2TWYyIcJkg/ms.jpg
University of North Carolina - Chapel Hill,American,Pepper's Pizza,76,4,-79.05480194,35.9137001,http://www.yelp.com/biz/peppers-pizza-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/EKZAIG10fdiIU82nWdxvgA/ms.jpg
University of North Carolina - Chapel Hill,American,I Love NY Pizza,18,2.5,-79.0565033,35.9129982,http://www.yelp.com/biz/i-love-ny-pizza-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/7Ca9bXfwqPXSi7J9pzJ6KA/ms.jpg
University of North Carolina - Chapel Hill,Asian,Lime and Basil,61,3.5,-79.05919647,35.91199875,http://www.yelp.com/biz/lime-and-basil-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/UUVN-csG-rixZDVrROkDCA/ms.jpg
University of North Carolina - Chapel Hill,Uncategorized,Hector's,2,3.5,-79.05280304,35.91450119,http://www.yelp.com/biz/hectors-chapel-hill,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of North Carolina - Chapel Hill,Uncategorized,Queen of Sheba's Ethiopian Cuisine,3,4.5,-79.06479645,35.91080093,http://www.yelp.com/biz/queen-of-shebas-ethiopian-cuisine-chapel-hill,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of North Carolina - Chapel Hill,Uncategorized,Buffalo Wild Wings,2,3.5,-79.05899811,35.91210175,http://www.yelp.com/biz/buffalo-wild-wings-chapel-hill-2,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of North Carolina - Chapel Hill,Uncategorized,The Rathskeller,8,3,-79.05410004,35.91400146,http://www.yelp.com/biz/the-rathskeller-chapel-hill,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of North Carolina - Chapel Hill,American,Padgett Station,9,3.5,-79.0672301,35.9108619,http://www.yelp.com/biz/padgett-station-carrboro,http://s3-media4.px.yelpcdn.com/bphoto/DRmdX4Yp4DGAofJvMm4UbA/ms.jpg
University of North Carolina - Chapel Hill,American,Jimmy Johns,10,4,-79.05989838,35.91159821,http://www.yelp.com/biz/jimmy-johns-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/FfbRXEnK1Qg2o0_2eJUA-Q/ms.jpg
University of North Carolina - Chapel Hill,American,Panera Bread,5,3.5,-79.05860138,35.91210175,http://www.yelp.com/biz/panera-bread-chapel-hill,http://s3-media2.px.yelpcdn.com/bphoto/1fPgfJDVrhvfZ-1fNwcWWw/ms.jpg
University of North Carolina - Chapel Hill,American,East End Oyster & Martini Bar,19,3.5,-79.05290222,35.91450119,http://www.yelp.com/biz/east-end-oyster-and-martini-bar-chapel-hill,http://s3-media4.px.yelpcdn.com/bphoto/WvM3Kch1fZCAqmkjEXYc2A/ms.jpg
University of North Carolina - Chapel Hill,American,Mama Dip's Kitchen,80,3,-79.06289673,35.9117012,http://www.yelp.com/biz/mama-dips-kitchen-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/w5jBxCMAks3MXkERklWuuQ/ms.jpg
University of North Carolina - Chapel Hill,American,Bon's Home Cookin,7,4,-79.057449,35.912505,http://www.yelp.com/biz/bons-home-cookin-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/4_Fpeh5B38vjL0_ArGGn7w/ms.jpg
University of North Carolina - Chapel Hill,American,Time-Out Restaurant,52,3.5,-79.0581787,35.9121864,http://www.yelp.com/biz/time-out-restaurant-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/BMj81z3uTvr0HD0Sc4E1OQ/ms.jpg
University of North Carolina - Chapel Hill,Mexican,Don Jose Tienda Mexicana,4,3,-79.04492,35.918444,http://www.yelp.com/biz/don-jose-tienda-mexicana-carrboro,http://s3-media3.px.yelpcdn.com/bphoto/1PD1QcaGwROD-Ee41PwpFg/ms.jpg
University of North Carolina - Chapel Hill,Asian,Kurama Sushi & Noodle Express,27,3,-79.05590057,35.9131012,http://www.yelp.com/biz/kurama-sushi-and-noodle-express-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/ER0VdFjmSADF-eQ4JeOrlw/ms.jpg
University of North Carolina - Chapel Hill,Asian,Fuse,20,3.5,-79.0625982,35.9115599,http://www.yelp.com/biz/fuse-chapel-hill,http://s3-media2.px.yelpcdn.com/bphoto/PCc2feFfrqQ1R8aLNx5kMg/ms.jpg
University of North Carolina - Chapel Hill,Mexican,Armadillo Grill,37,3,-79.07050323,35.91040039,http://www.yelp.com/biz/armadillo-grill-carrboro,http://s3-media3.px.yelpcdn.com/bphoto/1jVp-2v4fR5YmfqNnCnHvg/ms.jpg
University of North Carolina - Chapel Hill,Asian,Penang,43,2.5,-79.062915,35.910382,http://www.yelp.com/biz/penang-chapel-hill,http://s3-media3.px.yelpcdn.com/bphoto/EEnTBEIaRdhG2NZvas4qRQ/ms.jpg
University of North Carolina - Chapel Hill,Middle Eastern,Talullas,39,3.5,-79.0626408,35.9106576,http://www.yelp.com/biz/talullas-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/noGvx8bYtivs2B6aP-y4oQ/ms.jpg
University of North Carolina - Chapel Hill,American,Butternut Squash,18,3,-79.0581208,35.9122087,http://www.yelp.com/biz/butternut-squash-chapel-hill,http://s3-media1.px.yelpcdn.com/bphoto/bJwJGXi8874nC4z3YWuNpg/ms.jpg
University of Pennsylvania,American,MidAtlantic Restaurant & Tap Room,74,3,-75.196958,39.956641,http://www.yelp.com/biz/midatlantic-restaurant-and-tap-room-philadelphia,http://s3-media1.px.yelpcdn.com/bphoto/OAUK_ZWajH3yCa8FMXKOug/ms.jpg
University of Pennsylvania,American,Saladworks,8,2,-75.1984925,39.9511591,http://www.yelp.com/biz/saladworks-philadelphia-10,http://s3-media4.px.yelpcdn.com/bphoto/z3M8JvzrkQh1ktuutODS0Q/ms.jpg
